PeriodEnd;PeriodStart;Period;AirTemp;RelativeHumidity;WindSpeed10m;Zenith
2020-04-27T01:50:00Z;2020-04-27T01:40:00Z;PT10M;14.2;74.5;0.5;137
2020-04-27T02:00:00Z;2020-04-27T01:50:00Z;PT10M;14.1;74.4;0.5;136
2020-04-27T02:10:00Z;2020-04-27T02:00:00Z;PT10M;14.1;74.3;0.5;136
2020-04-27T02:20:00Z;2020-04-27T02:10:00Z;PT10M;14.1;74.2;0.5;135
2020-04-27T02:30:00Z;2020-04-27T02:20:00Z;PT10M;14.0;74.2;0.4;134
2020-04-27T02:40:00Z;2020-04-27T02:30:00Z;PT10M;14.0;74.1;0.4;133
2020-04-27T02:50:00Z;2020-04-27T02:40:00Z;PT10M;13.9;74.0;0.3;131
2020-04-27T03:00:00Z;2020-04-27T02:50:00Z;PT10M;13.8;73.9;0.3;130
2020-04-27T03:10:00Z;2020-04-27T03:00:00Z;PT10M;13.8;73.6;0.3;129
2020-04-27T03:20:00Z;2020-04-27T03:10:00Z;PT10M;13.8;73.3;0.3;127
2020-04-27T03:30:00Z;2020-04-27T03:20:00Z;PT10M;13.8;72.9;0.2;126
2020-04-27T03:40:00Z;2020-04-27T03:30:00Z;PT10M;13.8;72.5;0.2;124
2020-04-27T03:50:00Z;2020-04-27T03:40:00Z;PT10M;13.7;72.2;0.2;123
2020-04-27T04:00:00Z;2020-04-27T03:50:00Z;PT10M;13.7;71.8;0.2;121
2020-04-27T04:10:00Z;2020-04-27T04:00:00Z;PT10M;13.7;71.5;0.1;119
2020-04-27T04:20:00Z;2020-04-27T04:10:00Z;PT10M;13.7;71.4;0.1;118
2020-04-27T04:30:00Z;2020-04-27T04:20:00Z;PT10M;13.7;71.2;0.1;116
2020-04-27T04:40:00Z;2020-04-27T04:30:00Z;PT10M;13.6;71.0;0.1;114
2020-04-27T04:50:00Z;2020-04-27T04:40:00Z;PT10M;13.6;70.9;0.1;112
2020-04-27T05:00:00Z;2020-04-27T04:50:00Z;PT10M;13.6;70.8;0.1;110
2020-04-27T05:10:00Z;2020-04-27T05:00:00Z;PT10M;13.6;70.9;0.1;108
2020-04-27T05:20:00Z;2020-04-27T05:10:00Z;PT10M;13.5;71.3;0.1;106
2020-04-27T05:30:00Z;2020-04-27T05:20:00Z;PT10M;13.5;71.7;0.1;104
2020-04-27T05:40:00Z;2020-04-27T05:30:00Z;PT10M;13.5;72.1;0.2;102
2020-04-27T05:50:00Z;2020-04-27T05:40:00Z;PT10M;13.4;72.5;0.3;100
2020-04-27T06:00:00Z;2020-04-27T05:50:00Z;PT10M;13.4;72.9;0.3;98
2020-04-27T06:10:00Z;2020-04-27T06:00:00Z;PT10M;13.4;73.3;0.3;96
2020-04-27T06:20:00Z;2020-04-27T06:10:00Z;PT10M;13.5;73.6;0.3;94
2020-04-27T06:30:00Z;2020-04-27T06:20:00Z;PT10M;13.5;74.0;0.3;92
2020-04-27T06:40:00Z;2020-04-27T06:30:00Z;PT10M;13.6;74.3;0.4;90
2020-04-27T06:50:00Z;2020-04-27T06:40:00Z;PT10M;13.6;74.7;0.4;87
2020-04-27T07:00:00Z;2020-04-27T06:50:00Z;PT10M;13.7;74.9;0.4;85
2020-04-27T07:10:00Z;2020-04-27T07:00:00Z;PT10M;13.8;74.7;0.4;83
2020-04-27T07:20:00Z;2020-04-27T07:10:00Z;PT10M;14.0;74.0;0.5;81
2020-04-27T07:30:00Z;2020-04-27T07:20:00Z;PT10M;14.2;73.2;0.5;79
2020-04-27T07:40:00Z;2020-04-27T07:30:00Z;PT10M;14.3;72.5;0.5;77
2020-04-27T07:50:00Z;2020-04-27T07:40:00Z;PT10M;14.5;71.7;0.5;74
2020-04-27T08:00:00Z;2020-04-27T07:50:00Z;PT10M;14.7;71.0;0.6;72
2020-04-27T08:10:00Z;2020-04-27T08:00:00Z;PT10M;14.9;70.4;0.6;70
2020-04-27T08:20:00Z;2020-04-27T08:10:00Z;PT10M;15.0;69.9;0.8;68
2020-04-27T08:30:00Z;2020-04-27T08:20:00Z;PT10M;15.1;69.4;0.9;66
2020-04-27T08:40:00Z;2020-04-27T08:30:00Z;PT10M;15.3;69.0;1.1;63
2020-04-27T08:50:00Z;2020-04-27T08:40:00Z;PT10M;15.4;68.5;1.2;61
2020-04-27T09:00:00Z;2020-04-27T08:50:00Z;PT10M;15.5;68.1;1.3;59
2020-04-27T09:10:00Z;2020-04-27T09:00:00Z;PT10M;15.7;67.8;1.4;57
2020-04-27T09:20:00Z;2020-04-27T09:10:00Z;PT10M;15.8;67.7;1.5;55
2020-04-27T09:30:00Z;2020-04-27T09:20:00Z;PT10M;15.9;67.5;1.5;52
2020-04-27T09:40:00Z;2020-04-27T09:30:00Z;PT10M;16.0;67.4;1.6;50
2020-04-27T09:50:00Z;2020-04-27T09:40:00Z;PT10M;16.1;67.2;1.6;48
2020-04-27T10:00:00Z;2020-04-27T09:50:00Z;PT10M;16.2;67.1;1.7;46
2020-04-27T10:10:00Z;2020-04-27T10:00:00Z;PT10M;16.3;67.0;1.7;44
2020-04-27T10:20:00Z;2020-04-27T10:10:00Z;PT10M;16.4;66.9;1.7;42
2020-04-27T10:30:00Z;2020-04-27T10:20:00Z;PT10M;16.4;66.9;1.8;39
2020-04-27T10:40:00Z;2020-04-27T10:30:00Z;PT10M;16.5;66.8;1.8;37
2020-04-27T10:50:00Z;2020-04-27T10:40:00Z;PT10M;16.6;66.8;1.8;35
2020-04-27T11:00:00Z;2020-04-27T10:50:00Z;PT10M;16.7;66.9;1.8;33
2020-04-27T11:10:00Z;2020-04-27T11:00:00Z;PT10M;16.7;67.1;1.7;31
2020-04-27T11:20:00Z;2020-04-27T11:10:00Z;PT10M;16.8;67.8;1.6;29
2020-04-27T11:30:00Z;2020-04-27T11:20:00Z;PT10M;16.8;68.6;1.4;27
2020-04-27T11:40:00Z;2020-04-27T11:30:00Z;PT10M;16.7;69.3;1.3;25
2020-04-27T11:50:00Z;2020-04-27T11:40:00Z;PT10M;16.7;70.1;1.2;23
2020-04-27T12:00:00Z;2020-04-27T11:50:00Z;PT10M;16.8;70.8;1.0;21
2020-04-27T12:10:00Z;2020-04-27T12:00:00Z;PT10M;16.8;71.3;1.0;20
2020-04-27T12:20:00Z;2020-04-27T12:10:00Z;PT10M;16.8;71.4;1.1;18
2020-04-27T12:30:00Z;2020-04-27T12:20:00Z;PT10M;16.8;71.6;1.2;17
2020-04-27T12:40:00Z;2020-04-27T12:30:00Z;PT10M;16.9;71.7;1.4;16
2020-04-27T12:50:00Z;2020-04-27T12:40:00Z;PT10M;16.9;71.9;1.5;15
2020-04-27T13:00:00Z;2020-04-27T12:50:00Z;PT10M;16.9;72.1;1.6;15
2020-04-27T13:10:00Z;2020-04-27T13:00:00Z;PT10M;16.9;72.3;1.7;14
2020-04-27T13:20:00Z;2020-04-27T13:10:00Z;PT10M;16.9;72.7;1.7;15
2020-04-27T13:30:00Z;2020-04-27T13:20:00Z;PT10M;16.8;73.1;1.8;15
2020-04-27T13:40:00Z;2020-04-27T13:30:00Z;PT10M;16.8;73.5;1.8;16
2020-04-27T13:50:00Z;2020-04-27T13:40:00Z;PT10M;16.7;73.9;1.9;17
2020-04-27T14:00:00Z;2020-04-27T13:50:00Z;PT10M;16.7;74.3;1.9;19
2020-04-27T14:10:00Z;2020-04-27T14:00:00Z;PT10M;16.6;74.7;1.9;20
2020-04-27T14:20:00Z;2020-04-27T14:10:00Z;PT10M;16.6;75.3;1.8;22
2020-04-27T14:30:00Z;2020-04-27T14:20:00Z;PT10M;16.5;75.8;1.7;24
2020-04-27T14:40:00Z;2020-04-27T14:30:00Z;PT10M;16.4;76.3;1.7;26
2020-04-27T14:50:00Z;2020-04-27T14:40:00Z;PT10M;16.3;76.9;1.6;28
2020-04-27T15:00:00Z;2020-04-27T14:50:00Z;PT10M;16.3;77.3;1.5;30
2020-04-27T15:10:00Z;2020-04-27T15:00:00Z;PT10M;16.2;77.7;1.4;32
2020-04-27T15:20:00Z;2020-04-27T15:10:00Z;PT10M;16.2;77.8;1.3;34
2020-04-27T15:30:00Z;2020-04-27T15:20:00Z;PT10M;16.2;77.9;1.2;36
2020-04-27T15:40:00Z;2020-04-27T15:30:00Z;PT10M;16.2;77.9;1.1;38
2020-04-27T15:50:00Z;2020-04-27T15:40:00Z;PT10M;16.2;78.0;1.0;40
2020-04-27T16:00:00Z;2020-04-27T15:50:00Z;PT10M;16.2;78.1;0.9;42
2020-04-27T16:10:00Z;2020-04-27T16:00:00Z;PT10M;16.2;78.2;0.8;45
2020-04-27T16:20:00Z;2020-04-27T16:10:00Z;PT10M;16.2;78.4;0.8;47
2020-04-27T16:30:00Z;2020-04-27T16:20:00Z;PT10M;16.2;78.5;0.8;49
2020-04-27T16:40:00Z;2020-04-27T16:30:00Z;PT10M;16.1;78.7;0.8;51
2020-04-27T16:50:00Z;2020-04-27T16:40:00Z;PT10M;16.1;78.9;0.7;53
2020-04-27T17:00:00Z;2020-04-27T16:50:00Z;PT10M;16.1;79.0;0.7;56
2020-04-27T17:10:00Z;2020-04-27T17:00:00Z;PT10M;16.1;79.2;0.7;58
2020-04-27T17:20:00Z;2020-04-27T17:10:00Z;PT10M;16.1;79.2;0.7;60
2020-04-27T17:30:00Z;2020-04-27T17:20:00Z;PT10M;16.2;79.3;0.7;62
2020-04-27T17:40:00Z;2020-04-27T17:30:00Z;PT10M;16.2;79.4;0.6;64
2020-04-27T17:50:00Z;2020-04-27T17:40:00Z;PT10M;16.2;79.5;0.6;67
2020-04-27T18:00:00Z;2020-04-27T17:50:00Z;PT10M;16.2;79.6;0.6;69
2020-04-27T18:10:00Z;2020-04-27T18:00:00Z;PT10M;16.2;79.8;0.5;71
2020-04-27T18:20:00Z;2020-04-27T18:10:00Z;PT10M;16.2;80.1;0.4;73
2020-04-27T18:30:00Z;2020-04-27T18:20:00Z;PT10M;16.1;80.4;0.4;75
2020-04-27T18:40:00Z;2020-04-27T18:30:00Z;PT10M;16.0;80.7;0.4;77
2020-04-27T18:50:00Z;2020-04-27T18:40:00Z;PT10M;16.0;81.0;0.4;80
2020-04-27T19:00:00Z;2020-04-27T18:50:00Z;PT10M;15.9;81.3;0.5;82
2020-04-27T19:10:00Z;2020-04-27T19:00:00Z;PT10M;15.8;81.7;0.6;84
2020-04-27T19:20:00Z;2020-04-27T19:10:00Z;PT10M;15.8;82.0;0.7;86
2020-04-27T19:30:00Z;2020-04-27T19:20:00Z;PT10M;15.8;82.3;0.8;88
2020-04-27T19:40:00Z;2020-04-27T19:30:00Z;PT10M;15.8;82.6;0.8;90
2020-04-27T19:50:00Z;2020-04-27T19:40:00Z;PT10M;15.7;82.9;0.9;92
2020-04-27T20:00:00Z;2020-04-27T19:50:00Z;PT10M;15.7;83.1;1.0;95
2020-04-27T20:10:00Z;2020-04-27T20:00:00Z;PT10M;15.7;83.3;1.2;97
2020-04-27T20:20:00Z;2020-04-27T20:10:00Z;PT10M;15.7;83.2;1.3;99
2020-04-27T20:30:00Z;2020-04-27T20:20:00Z;PT10M;15.7;83.1;1.5;101
2020-04-27T20:40:00Z;2020-04-27T20:30:00Z;PT10M;15.7;83.0;1.6;103
2020-04-27T20:50:00Z;2020-04-27T20:40:00Z;PT10M;15.7;83.0;1.8;105
2020-04-27T21:00:00Z;2020-04-27T20:50:00Z;PT10M;15.7;82.8;2.0;107
2020-04-27T21:10:00Z;2020-04-27T21:00:00Z;PT10M;15.7;82.6;2.1;109
2020-04-27T21:20:00Z;2020-04-27T21:10:00Z;PT10M;15.7;82.2;2.2;111
2020-04-27T21:30:00Z;2020-04-27T21:20:00Z;PT10M;15.8;81.8;2.2;113
2020-04-27T21:40:00Z;2020-04-27T21:30:00Z;PT10M;15.8;81.4;2.3;114
2020-04-27T21:50:00Z;2020-04-27T21:40:00Z;PT10M;15.8;81.0;2.4;116
2020-04-27T22:00:00Z;2020-04-27T21:50:00Z;PT10M;15.8;80.8;2.5;118
2020-04-27T22:10:00Z;2020-04-27T22:00:00Z;PT10M;15.8;80.7;2.5;120
2020-04-27T22:20:00Z;2020-04-27T22:10:00Z;PT10M;15.8;80.9;2.5;122
2020-04-27T22:30:00Z;2020-04-27T22:20:00Z;PT10M;15.7;81.2;2.5;123
2020-04-27T22:40:00Z;2020-04-27T22:30:00Z;PT10M;15.7;81.4;2.5;125
2020-04-27T22:50:00Z;2020-04-27T22:40:00Z;PT10M;15.6;81.7;2.5;126
2020-04-27T23:00:00Z;2020-04-27T22:50:00Z;PT10M;15.6;81.9;2.5;128
2020-04-27T23:10:00Z;2020-04-27T23:00:00Z;PT10M;15.5;82.0;2.4;129
2020-04-27T23:20:00Z;2020-04-27T23:10:00Z;PT10M;15.4;81.9;2.4;131
2020-04-27T23:30:00Z;2020-04-27T23:20:00Z;PT10M;15.3;81.8;2.3;132
2020-04-27T23:40:00Z;2020-04-27T23:30:00Z;PT10M;15.2;81.7;2.2;133
2020-04-27T23:50:00Z;2020-04-27T23:40:00Z;PT10M;15.2;81.6;2.1;134
2020-04-28T00:00:00Z;2020-04-27T23:50:00Z;PT10M;15.1;81.5;2.0;135
2020-04-28T00:10:00Z;2020-04-28T00:00:00Z;PT10M;15.0;81.6;2.0;136
2020-04-28T00:20:00Z;2020-04-28T00:10:00Z;PT10M;15.0;81.9;2.0;136
2020-04-28T00:30:00Z;2020-04-28T00:20:00Z;PT10M;14.9;82.3;2.0;137
2020-04-28T00:40:00Z;2020-04-28T00:30:00Z;PT10M;14.9;82.6;2.0;137
2020-04-28T00:50:00Z;2020-04-28T00:40:00Z;PT10M;14.8;83.0;2.0;138
2020-04-28T01:00:00Z;2020-04-28T00:50:00Z;PT10M;14.8;83.4;2.0;138
2020-04-28T01:10:00Z;2020-04-28T01:00:00Z;PT10M;14.7;83.7;2.0;138
2020-04-28T01:20:00Z;2020-04-28T01:10:00Z;PT10M;14.7;84.1;2.0;138
2020-04-28T01:30:00Z;2020-04-28T01:20:00Z;PT10M;14.6;84.5;2.1;138
2020-04-28T01:40:00Z;2020-04-28T01:30:00Z;PT10M;14.6;84.9;2.1;137
2020-04-28T01:50:00Z;2020-04-28T01:40:00Z;PT10M;14.5;85.2;2.1;137
2020-04-28T02:00:00Z;2020-04-28T01:50:00Z;PT10M;14.5;85.6;2.1;136
2020-04-28T02:10:00Z;2020-04-28T02:00:00Z;PT10M;14.4;85.8;2.1;135
2020-04-28T02:20:00Z;2020-04-28T02:10:00Z;PT10M;14.4;85.9;2.1;134
2020-04-28T02:30:00Z;2020-04-28T02:20:00Z;PT10M;14.3;85.9;2.1;133
2020-04-28T02:40:00Z;2020-04-28T02:30:00Z;PT10M;14.3;85.9;2.1;132
2020-04-28T02:50:00Z;2020-04-28T02:40:00Z;PT10M;14.3;86.0;2.1;131
2020-04-28T03:00:00Z;2020-04-28T02:50:00Z;PT10M;14.2;85.9;2.1;130
2020-04-28T03:10:00Z;2020-04-28T03:00:00Z;PT10M;14.2;85.9;2.1;129
2020-04-28T03:20:00Z;2020-04-28T03:10:00Z;PT10M;14.2;85.7;2.1;127
2020-04-28T03:30:00Z;2020-04-28T03:20:00Z;PT10M;14.1;85.5;2.1;126
2020-04-28T03:40:00Z;2020-04-28T03:30:00Z;PT10M;14.1;85.3;2.1;124
2020-04-28T03:50:00Z;2020-04-28T03:40:00Z;PT10M;14.1;85.1;2.2;122
2020-04-28T04:00:00Z;2020-04-28T03:50:00Z;PT10M;14.0;84.9;2.2;121
2020-04-28T04:10:00Z;2020-04-28T04:00:00Z;PT10M;14.0;84.7;2.1;119
2020-04-28T04:20:00Z;2020-04-28T04:10:00Z;PT10M;14.0;84.5;2.1;117
2020-04-28T04:30:00Z;2020-04-28T04:20:00Z;PT10M;14.0;84.3;2.0;115
2020-04-28T04:40:00Z;2020-04-28T04:30:00Z;PT10M;13.9;84.1;2.0;114
2020-04-28T04:50:00Z;2020-04-28T04:40:00Z;PT10M;13.9;83.9;1.9;112
2020-04-28T05:00:00Z;2020-04-28T04:50:00Z;PT10M;13.9;83.8;1.9;110
2020-04-28T05:10:00Z;2020-04-28T05:00:00Z;PT10M;13.9;84.0;1.9;108
2020-04-28T05:20:00Z;2020-04-28T05:10:00Z;PT10M;13.9;84.6;1.9;106
2020-04-28T05:30:00Z;2020-04-28T05:20:00Z;PT10M;13.9;85.2;1.9;104
2020-04-28T05:40:00Z;2020-04-28T05:30:00Z;PT10M;14.0;85.8;1.9;102
2020-04-28T05:50:00Z;2020-04-28T05:40:00Z;PT10M;14.0;86.4;1.9;100
2020-04-28T06:00:00Z;2020-04-28T05:50:00Z;PT10M;14.0;86.9;1.9;98
2020-04-28T06:10:00Z;2020-04-28T06:00:00Z;PT10M;14.0;87.1;2.0;96
2020-04-28T06:20:00Z;2020-04-28T06:10:00Z;PT10M;14.1;86.9;2.0;94
2020-04-28T06:30:00Z;2020-04-28T06:20:00Z;PT10M;14.1;86.6;2.1;92
2020-04-28T06:40:00Z;2020-04-28T06:30:00Z;PT10M;14.2;86.4;2.1;89
2020-04-28T06:50:00Z;2020-04-28T06:40:00Z;PT10M;14.2;86.1;2.2;87
2020-04-28T07:00:00Z;2020-04-28T06:50:00Z;PT10M;14.3;85.8;2.2;85
2020-04-28T07:10:00Z;2020-04-28T07:00:00Z;PT10M;14.3;85.4;2.2;83
2020-04-28T07:20:00Z;2020-04-28T07:10:00Z;PT10M;14.4;84.8;2.1;81
2020-04-28T07:30:00Z;2020-04-28T07:20:00Z;PT10M;14.5;84.2;2.0;79
2020-04-28T07:40:00Z;2020-04-28T07:30:00Z;PT10M;14.6;83.6;1.9;76
2020-04-28T07:50:00Z;2020-04-28T07:40:00Z;PT10M;14.6;82.9;1.8;74
2020-04-28T08:00:00Z;2020-04-28T07:50:00Z;PT10M;14.7;82.4;1.7;72
2020-04-28T08:10:00Z;2020-04-28T08:00:00Z;PT10M;14.8;81.8;1.6;70
2020-04-28T08:20:00Z;2020-04-28T08:10:00Z;PT10M;14.9;81.3;1.6;68
2020-04-28T08:30:00Z;2020-04-28T08:20:00Z;PT10M;14.9;80.8;1.7;65
2020-04-28T08:40:00Z;2020-04-28T08:30:00Z;PT10M;15.0;80.3;1.7;63
2020-04-28T08:50:00Z;2020-04-28T08:40:00Z;PT10M;15.1;79.8;1.7;61
2020-04-28T09:00:00Z;2020-04-28T08:50:00Z;PT10M;15.2;79.3;1.7;59
2020-04-28T09:10:00Z;2020-04-28T09:00:00Z;PT10M;15.2;78.8;1.8;57
2020-04-28T09:20:00Z;2020-04-28T09:10:00Z;PT10M;15.3;78.2;1.8;54
2020-04-28T09:30:00Z;2020-04-28T09:20:00Z;PT10M;15.5;77.6;1.9;52
2020-04-28T09:40:00Z;2020-04-28T09:30:00Z;PT10M;15.6;77.1;1.9;50
2020-04-28T09:50:00Z;2020-04-28T09:40:00Z;PT10M;15.7;76.5;2.0;48
2020-04-28T10:00:00Z;2020-04-28T09:50:00Z;PT10M;15.8;75.9;2.0;46
2020-04-28T10:10:00Z;2020-04-28T10:00:00Z;PT10M;15.9;75.3;2.1;44
2020-04-28T10:20:00Z;2020-04-28T10:10:00Z;PT10M;16.0;74.6;2.2;41
2020-04-28T10:30:00Z;2020-04-28T10:20:00Z;PT10M;16.2;74.0;2.2;39
2020-04-28T10:40:00Z;2020-04-28T10:30:00Z;PT10M;16.3;73.3;2.3;37
2020-04-28T10:50:00Z;2020-04-28T10:40:00Z;PT10M;16.4;72.7;2.3;35
2020-04-28T11:00:00Z;2020-04-28T10:50:00Z;PT10M;16.6;72.2;2.4;33
2020-04-28T11:10:00Z;2020-04-28T11:00:00Z;PT10M;16.6;71.9;2.4;31
2020-04-28T11:20:00Z;2020-04-28T11:10:00Z;PT10M;16.6;72.1;2.4;29
2020-04-28T11:30:00Z;2020-04-28T11:20:00Z;PT10M;16.5;72.4;2.4;27
2020-04-28T11:40:00Z;2020-04-28T11:30:00Z;PT10M;16.5;72.6;2.4;25
2020-04-28T11:50:00Z;2020-04-28T11:40:00Z;PT10M;16.4;72.9;2.4;23
2020-04-28T12:00:00Z;2020-04-28T11:50:00Z;PT10M;16.4;73.1;2.4;21
2020-04-28T12:10:00Z;2020-04-28T12:00:00Z;PT10M;16.3;73.3;2.4;19
2020-04-28T12:20:00Z;2020-04-28T12:10:00Z;PT10M;16.4;73.3;2.5;18
2020-04-28T12:30:00Z;2020-04-28T12:20:00Z;PT10M;16.4;73.4;2.5;17
2020-04-28T12:40:00Z;2020-04-28T12:30:00Z;PT10M;16.4;73.4;2.5;16
2020-04-28T12:50:00Z;2020-04-28T12:40:00Z;PT10M;16.4;73.4;2.6;15
2020-04-28T13:00:00Z;2020-04-28T12:50:00Z;PT10M;16.5;73.5;2.6;14
2020-04-28T13:10:00Z;2020-04-28T13:00:00Z;PT10M;16.5;73.6;2.6;14
2020-04-28T13:20:00Z;2020-04-28T13:10:00Z;PT10M;16.5;73.7;2.7;14
2020-04-28T13:30:00Z;2020-04-28T13:20:00Z;PT10M;16.4;73.9;2.7;15
2020-04-28T13:40:00Z;2020-04-28T13:30:00Z;PT10M;16.4;74.0;2.7;16
2020-04-28T13:50:00Z;2020-04-28T13:40:00Z;PT10M;16.4;74.2;2.8;17
2020-04-28T14:00:00Z;2020-04-28T13:50:00Z;PT10M;16.4;74.4;2.8;19
2020-04-28T14:10:00Z;2020-04-28T14:00:00Z;PT10M;16.4;74.6;2.9;20
2020-04-28T14:20:00Z;2020-04-28T14:10:00Z;PT10M;16.4;74.8;3.0;22
2020-04-28T14:30:00Z;2020-04-28T14:20:00Z;PT10M;16.3;75.1;3.1;24
2020-04-28T14:40:00Z;2020-04-28T14:30:00Z;PT10M;16.3;75.4;3.2;26
2020-04-28T14:50:00Z;2020-04-28T14:40:00Z;PT10M;16.2;75.6;3.3;28
2020-04-28T15:00:00Z;2020-04-28T14:50:00Z;PT10M;16.2;75.9;3.4;30
2020-04-28T15:10:00Z;2020-04-28T15:00:00Z;PT10M;16.2;76.2;3.5;32
2020-04-28T15:20:00Z;2020-04-28T15:10:00Z;PT10M;16.2;76.5;3.6;34
2020-04-28T15:30:00Z;2020-04-28T15:20:00Z;PT10M;16.1;76.7;3.7;36
2020-04-28T15:40:00Z;2020-04-28T15:30:00Z;PT10M;16.1;77.0;3.8;38
2020-04-28T15:50:00Z;2020-04-28T15:40:00Z;PT10M;16.1;77.3;3.9;40
2020-04-28T16:00:00Z;2020-04-28T15:50:00Z;PT10M;16.1;77.6;4.0;42
2020-04-28T16:10:00Z;2020-04-28T16:00:00Z;PT10M;16.1;77.7;4.1;44
2020-04-28T16:20:00Z;2020-04-28T16:10:00Z;PT10M;16.1;77.8;4.2;47
2020-04-28T16:30:00Z;2020-04-28T16:20:00Z;PT10M;16.2;77.8;4.3;49
2020-04-28T16:40:00Z;2020-04-28T16:30:00Z;PT10M;16.2;77.8;4.4;51
2020-04-28T16:50:00Z;2020-04-28T16:40:00Z;PT10M;16.2;77.8;4.5;53
2020-04-28T17:00:00Z;2020-04-28T16:50:00Z;PT10M;16.3;77.8;4.6;55
2020-04-28T17:10:00Z;2020-04-28T17:00:00Z;PT10M;16.2;77.9;4.7;58
2020-04-28T17:20:00Z;2020-04-28T17:10:00Z;PT10M;16.2;78.2;4.9;60
2020-04-28T17:30:00Z;2020-04-28T17:20:00Z;PT10M;16.1;78.5;5.0;62
2020-04-28T17:40:00Z;2020-04-28T17:30:00Z;PT10M;16.1;78.8;5.2;64
2020-04-28T17:50:00Z;2020-04-28T17:40:00Z;PT10M;16.0;79.1;5.3;66
2020-04-28T18:00:00Z;2020-04-28T17:50:00Z;PT10M;16.0;79.3;5.5;69
2020-04-28T18:10:00Z;2020-04-28T18:00:00Z;PT10M;15.9;79.4;5.6;71
2020-04-28T18:20:00Z;2020-04-28T18:10:00Z;PT10M;15.9;79.2;5.6;73
2020-04-28T18:30:00Z;2020-04-28T18:20:00Z;PT10M;15.9;79.0;5.6;75
2020-04-28T18:40:00Z;2020-04-28T18:30:00Z;PT10M;15.9;78.7;5.5;77
2020-04-28T18:50:00Z;2020-04-28T18:40:00Z;PT10M;15.9;78.5;5.5;80
2020-04-28T19:00:00Z;2020-04-28T18:50:00Z;PT10M;15.8;78.3;5.5;82
2020-04-28T19:10:00Z;2020-04-28T19:00:00Z;PT10M;15.8;78.2;5.5;84
2020-04-28T19:20:00Z;2020-04-28T19:10:00Z;PT10M;15.8;78.3;5.4;86
2020-04-28T19:30:00Z;2020-04-28T19:20:00Z;PT10M;15.7;78.4;5.3;88
2020-04-28T19:40:00Z;2020-04-28T19:30:00Z;PT10M;15.7;78.5;5.3;90
2020-04-28T19:50:00Z;2020-04-28T19:40:00Z;PT10M;15.6;78.6;5.2;92
2020-04-28T20:00:00Z;2020-04-28T19:50:00Z;PT10M;15.6;78.6;5.2;94
2020-04-28T20:10:00Z;2020-04-28T20:00:00Z;PT10M;15.6;78.6;5.1;97
2020-04-28T20:20:00Z;2020-04-28T20:10:00Z;PT10M;15.5;78.4;5.1;99
2020-04-28T20:30:00Z;2020-04-28T20:20:00Z;PT10M;15.5;78.2;5.1;101
2020-04-28T20:40:00Z;2020-04-28T20:30:00Z;PT10M;15.5;78.0;5.1;103
2020-04-28T20:50:00Z;2020-04-28T20:40:00Z;PT10M;15.4;77.8;5.1;105
2020-04-28T21:00:00Z;2020-04-28T20:50:00Z;PT10M;15.4;77.6;5.0;107
2020-04-28T21:10:00Z;2020-04-28T21:00:00Z;PT10M;15.4;77.3;5.0;109
2020-04-28T21:20:00Z;2020-04-28T21:10:00Z;PT10M;15.4;76.8;4.9;111
2020-04-28T21:30:00Z;2020-04-28T21:20:00Z;PT10M;15.4;76.4;4.9;112
2020-04-28T21:40:00Z;2020-04-28T21:30:00Z;PT10M;15.4;75.9;4.8;114
2020-04-28T21:50:00Z;2020-04-28T21:40:00Z;PT10M;15.4;75.4;4.8;116
2020-04-28T22:00:00Z;2020-04-28T21:50:00Z;PT10M;15.4;74.9;4.7;118
2020-04-28T22:10:00Z;2020-04-28T22:00:00Z;PT10M;15.3;74.3;4.7;120
2020-04-28T22:20:00Z;2020-04-28T22:10:00Z;PT10M;15.3;73.4;4.7;121
2020-04-28T22:30:00Z;2020-04-28T22:20:00Z;PT10M;15.3;72.5;4.6;123
2020-04-28T22:40:00Z;2020-04-28T22:30:00Z;PT10M;15.3;71.6;4.6;125
2020-04-28T22:50:00Z;2020-04-28T22:40:00Z;PT10M;15.3;70.7;4.6;126
2020-04-28T23:00:00Z;2020-04-28T22:50:00Z;PT10M;15.3;70.1;4.6;128
2020-04-28T23:10:00Z;2020-04-28T23:00:00Z;PT10M;15.2;69.8;4.5;129
2020-04-28T23:20:00Z;2020-04-28T23:10:00Z;PT10M;15.1;70.2;4.5;130
2020-04-28T23:30:00Z;2020-04-28T23:20:00Z;PT10M;15.1;70.7;4.4;131
2020-04-28T23:40:00Z;2020-04-28T23:30:00Z;PT10M;15.0;71.2;4.3;133
2020-04-28T23:50:00Z;2020-04-28T23:40:00Z;PT10M;14.9;71.6;4.2;134
2020-04-29T00:00:00Z;2020-04-28T23:50:00Z;PT10M;14.8;72.1;4.2;135
2020-04-29T00:10:00Z;2020-04-29T00:00:00Z;PT10M;14.7;72.4;4.2;135
2020-04-29T00:20:00Z;2020-04-29T00:10:00Z;PT10M;14.7;72.6;4.3;136
2020-04-29T00:30:00Z;2020-04-29T00:20:00Z;PT10M;14.7;72.7;4.4;137
2020-04-29T00:40:00Z;2020-04-29T00:30:00Z;PT10M;14.6;72.9;4.5;137
2020-04-29T00:50:00Z;2020-04-29T00:40:00Z;PT10M;14.6;73.1;4.6;137
2020-04-29T01:00:00Z;2020-04-29T00:50:00Z;PT10M;14.6;73.3;4.7;138
